,artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,track_duration_ms,explicit,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
818,Claudio Fiore,Indian Dream - Remastered,7K73EQURm1AD08ClL9sIEd,0,So Far: The Best Chillout,1LVF57Kjy8akb7naFgpB5u,2016-05-17,album,569452,False,3,1,0.592,0.652,0,-14.341,1,0.0364,0.0283,0.889,0.106,0.697,139.987,55ebsQgXhqysyvHXUF4ynE,spotify:artist:55ebsQgXhqysyvHXUF4ynE,[],0
819,George d'Einaudio,Meditation: Ethereal Sensation,0LYk32lJ8R4BEGDiDg5GXM,0,Restaurant Music - Best Background Music,1IgPiBMiQvi6RTtgQpr373,2016-06-07,album,343283,False,16,1,0.193,0.0935,9,-21.179,1,0.0479,0.991,0.949,0.102,0.0494,118.883,38bQiw3OKXYq02EOzqrFDq,spotify:artist:38bQiw3OKXYq02EOzqrFDq,[],13
820,Ambassador Dr. Francois De Cassagnol,The Dr. Cassagnol Designer's 2008's O'Bam Presidential Inaugurals (Dr. Cassagnol Designer's Version #2),5Yu7NTEKGmfWBSJbkEZ2hm,0,Honoring Pres. Bill J. Clinton: Our Next 1st. Dude! (Dr. Cassagnol Designer's Musikal Product-Lines),23i5VcRdELVd0gFBrs5yfV,2016-03-16,album,1209078,False,10,1,0.672,0.468,0,-11.412,1,0.886,0.649,3.17e-06,0.747,0.635,98.04,0FVOlq0ivWOWg5Lod4jMXr,spotify:artist:0FVOlq0ivWOWg5Lod4jMXr,[],0
821,Javier Rodríguez Macpherson,"Osea, Osea",5kJAc4pBURUqeETI6aCzn2,0,Jan & Yolanda (Original Motion Picture Soundtrack),3WiQULnE1bZDtDm4RNRqof,2016-01-23,album,46288,False,3,1,0.514,0.542,4,-9.644,0,0.0979,0.798,0.91,0.134,0.642,70.913,6SrdyY5drC1XOfeBOTKtTs,spotify:artist:6SrdyY5drC1XOfeBOTKtTs,[],22
822,Hippie Priest,Cat's Sand Tomb,6OlFOPVLvfEiSoJ2nlIqtc,0,Gaia Variants,3NFjdBIAjmqBI3hvrJ9EtE,2016-06-08,album,144390,False,2,1,0.718,0.513,6,-17.414,0,0.0491,0.00432,0.805,0.109,0.0389,123.02,6ViKmTB01UqvvxZmuVIAaa,spotify:artist:6ViKmTB01UqvvxZmuVIAaa,[],0
823,Clay Lio,Are You Ready - Original Mix,0T6Pgwzo8Wj23WB8fYeiWB,0,A Life To Play,4mvnHtEH8AXGZH3FBgZwP2,2016-03-15,single,285048,False,6,1,0.599,0.815,1,-8.186,1,0.0457,0.00261,0.884,0.0792,0.302,128.0,26MAU8BeDqoem6zGUV36Ww,spotify:artist:26MAU8BeDqoem6zGUV36Ww,[],3
824,John De Mark,White Line - A.C.K & Simon Point Remix,0tJazbV1qqVlrwYO1wMZYf,0,Balearic Grooves (From Ibiza to Mallorca),0yphc35oKjsa4kU2D6quAh,2016-01-22,compilation,392542,False,13,1,0.883,0.705,6,-5.976,0,0.117,0.00317,0.024,0.339,0.368,128.985,3CqP2NJKovx30mf2mhFvj6,spotify:artist:3CqP2NJKovx30mf2mhFvj6,['funky tech house'],2
825,Modestov,Flashing Lights - Stereosoulz Remix,6siuO9TNy7mcJlMVWGmYhe,0,"The Big Ones, Vol. 4",3w0osOdwjWZLjy53GJmI5e,2016-01-16,compilation,437900,False,5,1,0.764,0.975,4,-4.485,0,0.114,0.00501,0.568,0.292,0.615,125.993,5SvPoNBLMq8IjstSr8kLFt,spotify:artist:5SvPoNBLMq8IjstSr8kLFt,[],0
826,Lil Swoop,Pshyco Babble,1Kew9np6eV1bFvzHFf81r4,0,Sixteen,1NrzgyVPC1UdgIVh5OvCxa,2016-10-16,compilation,186421,False,11,1,0.742,0.881,11,-2.157,0,0.318,0.0407,0.0,0.201,0.607,144.5,4O6dGAx7Re3OtA054uJGAC,spotify:artist:4O6dGAx7Re3OtA054uJGAC,[],5
827,Kari Luukkonen,Tee Siirtos Vain,5xFLlSlDpupa3uA6yOnUS0,0,Viulun taikaa,5GQ5biFiGP2DBRdMpi8YSz,2016-02-19,album,139680,False,18,1,0.698,0.604,10,-11.661,1,0.0481,0.264,1.06e-06,0.119,0.922,104.448,1jRcxRSZBiTMng9S7FQdTn,spotify:artist:1jRcxRSZBiTMng9S7FQdTn,[],0
828,Denny Scott,Trifling With Psalm 146,0UyPLhhVuRICiOFJbXbWlL,0,Musical Diary: April 2014 On,0GpfNKj9i69eGf4l1zfLzT,2016-08-30,album,365296,False,3,1,0.609,0.439,11,-8.774,0,0.0775,0.771,9.73e-06,0.773,0.474,128.858,1WKY8ev2hJm1qNb7jPn4TO,spotify:artist:1WKY8ev2hJm1qNb7jPn4TO,[],0
829,Freddy Valerio,Dark Ages,6a1R099oI9WjdA3BZfO94P,0,Harder,5Pw2984b4b9jWEecqOY2tL,2016-07-19,compilation,495360,False,11,1,0.764,0.275,4,-22.471,0,0.124,0.0166,0.901,0.102,0.22,125.009,64hmTM1VjJZevXvd7OOH5h,spotify:artist:64hmTM1VjJZevXvd7OOH5h,[],0
830,Matt Tebow,Death,6dyyayoKbw5CJkjJHaImDJ,0,XVI,2dThs2ue8EGdpp1XFhHA1t,2016-08-16,album,390040,False,9,1,0.297,0.717,2,-5.795,1,0.0321,0.001,0.00124,0.175,0.126,86.487,52H48k3BGTO4aEBJx0eZvA,spotify:artist:52H48k3BGTO4aEBJx0eZvA,[],0
831,Mike Shannon,Talking About,2c96rz85x9LTUDbTGCNmXB,0,10 Years Lessizmore - Forever Never More,16AIP22X2z1q4gBlhw8VkD,2016-06-20,compilation,446659,False,14,1,0.808,0.737,6,-13.33,1,0.0652,0.0128,0.91,0.0972,0.792,120.004,6rCMUPDeBYuREDQei1Dki1,spotify:artist:6rCMUPDeBYuREDQei1Dki1,['canadian electronic'],6
832,Yives Lorentz,Thought Light - Original Mix,3E7wN1WtBqvHRmr4whczwG,0,"Midnight Sessions, Vol. 2",77PnFBNB2elEkn8VWVe6sE,2016-12-05,compilation,213600,False,5,1,0.806,0.781,2,-6.619,1,0.0663,0.0245,0.532,0.325,0.605,125.003,5s8JQyOdcuakhKWjJVq1e4,spotify:artist:5s8JQyOdcuakhKWjJVq1e4,[],0
833,Fa-sho,Missing the Point,2XE3T72OLOjpwVNEwCbcCT,0,Missing the Point,2yvYeLc6xYCbYgPjNt8VJt,2016-07-25,single,216874,False,1,1,0.743,0.614,10,-8.812,0,0.305,0.177,0.0,0.0845,0.495,166.014,0jTO1pXN4uAI9BI4XMYktI,spotify:artist:0jTO1pXN4uAI9BI4XMYktI,[],3
834,Chahrazed Helal,Ya Hmema Taret,6QB8S0rtIj4qoP8wiR4uob,0,Lkalb Yaachek,1wSwDOYYp3KuCNjTzxD3gw,2016-10-05,album,239333,False,14,1,0.671,0.877,11,-4.999,0,0.0983,0.342,0.0,0.0462,0.604,96.986,07bddgQo0dcpHTXvAADf2u,spotify:artist:07bddgQo0dcpHTXvAADf2u,[],0
835,The Karaoke Channel,After All this Time (Originally Performed by Rodney Crowell) [Karaoke Version],1qTUInDvY2CrSEhPEcFPLU,0,"The Karaoke Channel - Country Hits of 1989, Vol. 10",4dzRj3TeFVBgLE3sMEWS5m,2016-06-02,album,263359,False,1,1,0.533,0.205,4,-14.923,1,0.0356,0.155,0.436,0.125,0.0894,144.564,5UloVKzUNJcjORzhhTWWiJ,spotify:artist:5UloVKzUNJcjORzhhTWWiJ,['karaoke'],29
836,LOCAL,Pararopanaya,30W8ktuwJJXV536dbzUWUV,0,LOCAL,5877DGZv04w1LVL1mQAhUu,2016-01-01,album,210311,False,7,1,0.441,0.421,9,-18.825,0,0.0488,0.224,0.0103,0.119,0.672,78.274,1OT4jHUR7OiQwDy9iWMELN,spotify:artist:1OT4jHUR7OiQwDy9iWMELN,[],1
837,Kronos,Ghost - Original Mix,50cFvzuKyCf8HymuzkhB9e,0,Ghost,5pIDgVsKjqimPAoHsyU3X0,2016-01-26,single,300066,False,1,1,0.352,0.816,1,-4.376,1,0.0772,0.183,0.254,0.525,0.191,150.492,2B3mYtzGes0f92Yfn4mVQD,spotify:artist:2B3mYtzGes0f92Yfn4mVQD,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",43
838,Maticalise,Come Over,0YsEXvWHEEJ1bhMMojlRHP,0,Different Heights - EP,6mbuY9KR5ixFq0Erfb2JvN,2016-03-15,single,182480,False,2,1,0.349,0.616,7,-6.907,0,0.0415,0.251,0.0,0.472,0.591,82.14,5wBMrSaCOwKNQ4IMSNuPZx,spotify:artist:5wBMrSaCOwKNQ4IMSNuPZx,[],0
839,Death Star,Sterling Breeze,5WrVMJBT2i5WiHBOywAt2l,0,Death Star,6SWRwcRSDv0VrmOA3DTT9L,2016-03-17,album,207983,False,2,1,0.284,0.947,2,-1.922,0,0.0651,0.00218,3.93e-06,0.282,0.279,87.245,2yY6UbSe2xLmUvJQILvtRz,spotify:artist:2yY6UbSe2xLmUvJQILvtRz,[],0
840,Dalmatinski Magazin,Sjećanja,0qDa98PzgDRgpNpT8zw3mD,0,Sy Ploče - Hr 42,5ahqID7ZYO6oY61IOCbP0k,2016-09-28,album,274213,False,13,1,0.413,0.442,0,-7.501,1,0.0301,0.428,0.000172,0.129,0.38,138.756,5Imq7KCX4gOaQphU2iPS0Z,spotify:artist:5Imq7KCX4gOaQphU2iPS0Z,[],0
841,Big Bad Rooster,All I Know,4ev0fYwT1FTFbdBJOoauGQ,0,I Do Not Give a Damn,6ILMy8qTOHRVTqSF1G0WDH,2016-05-07,single,166229,False,4,1,0.557,0.543,3,-5.911,1,0.0347,0.636,0.0,0.163,0.459,103.287,5AVHWZbobeNiR742VunUg5,spotify:artist:5AVHWZbobeNiR742VunUg5,[],0
842,Adam Searan,Airwaves,3xT1uvu2hH32CV77FnIquW,0,Adam Searan,4PCxBX9lWCQA6HE3r8sKQQ,2016-09-16,album,193197,False,7,1,0.618,0.75,0,-3.648,1,0.0271,0.0085,0.0,0.0741,0.776,114.994,1E5P1v5uKhtWvmv6XuCuaj,spotify:artist:1E5P1v5uKhtWvmv6XuCuaj,[],0
843,Evangelist Patricia Emmanuel,Father,0xcsHRDX0wVAs9uob7sfhN,0,Grace,6KtfAhmasQUWszHAsQFDxC,2016-06-21,album,251454,False,3,1,0.686,0.892,9,-4.857,0,0.0318,0.0342,4.11e-05,0.149,0.635,110.031,2DDRjYZlq12dcGoV9qMcxj,spotify:artist:2DDRjYZlq12dcGoV9qMcxj,[],0
844,Kamal Sharma,Premar Pujari,6h3V7O99vucN2uu8jpPNlC,0,Karma Ke Rait,66d9EE7E0GsT3f4HzhYHWe,2016-03-30,album,321000,False,7,1,0.401,0.435,1,-13.557,1,0.0471,0.755,0.0231,0.245,0.541,63.421,0T6CVLXNdecVK7VnumiXXN,spotify:artist:0T6CVLXNdecVK7VnumiXXN,[],0
845,Dylan Bloom,Losing You,3OOddK0RNyQJIRmgjHnmGX,0,Population 1213,6kvoZHTkuNKL4hkV1SgCfZ,2016-11-22,album,287688,False,7,1,0.63,0.693,7,-4.991,1,0.0308,0.079,0.000197,0.15,0.512,130.03,6MAIUiDN6RXUW9NMVQqm48,spotify:artist:6MAIUiDN6RXUW9NMVQqm48,[],14
846,The Drafts,So Lonely,6C7NLBqOpTOelQWEkte01Q,0,Shade EP,2OqCm0P214hGCIEBXtotxt,2016-04-18,single,205884,False,4,1,0.476,0.907,1,-5.792,0,0.0637,0.00677,0.0118,0.198,0.533,170.23,0myTXWWFTA1dxyWVc88Yuo,spotify:artist:0myTXWWFTA1dxyWVc88Yuo,[],0
847,The Band Ingrid,Dinner Party,6x7X0gw3IjFmGC6FAWBqGR,0,Dinner Party,17dGzXbxnwQZnvxy8PXaKa,2016-11-14,single,247533,False,1,1,0.411,0.792,2,-7.975,1,0.0346,0.0325,2.99e-05,0.29,0.322,102.432,6RL9RBF4L5Q15DmeTSOt0T,spotify:artist:6RL9RBF4L5Q15DmeTSOt0T,[],0
848,ALT,Shuffle,0QVEfxt5uqOqxMqsM8QbCv,0,Shuffle,5I4JsfleUJAYTSGPOPY1UH,2016-11-18,single,262061,False,1,1,0.734,0.647,2,-8.449,1,0.0354,0.0162,0.0,0.328,0.557,120.005,66S5isJM3LZR7SIhnG3Pej,spotify:artist:66S5isJM3LZR7SIhnG3Pej,[],10
849,Ocean Sounds Collection,Memorable Meditation Beach Waves,6f6QVGrU0VpfluEzOAGLMw,0,Meditation Ocean Sounds,3GAoeOYQ2YgatkMDaZCx4b,2016-11-30,album,229276,False,22,1,0.12,0.818,1,-26.872,1,0.0675,0.588,0.948,0.738,0.00366,149.157,1AavJbrmyu2LqJRUmR05RY,spotify:artist:1AavJbrmyu2LqJRUmR05RY,"['environmental', 'sleep']",47
850,Angel Lasala,Poema del pastor coya: III. Danzando,31yDl1GITkM80yrgjiBE51,0,Latin American & Spanish Masterpieces for Flute & Piano,5bj6xabPUzfe66Mf6CkPe7,2016-04-01,album,193173,False,12,1,0.575,0.221,9,-18.558,1,0.0438,0.991,0.923,0.089,0.445,85.459,7HJ9F3SAo08eJxIjqf8sSb,spotify:artist:7HJ9F3SAo08eJxIjqf8sSb,[],0
851,SoundSpirit,Mindgames - Original Mix,3kCB82C3dFbT66gn0iZiLx,0,Sunset Stories,0mzvYEb9MEMo6rjwETSbkS,2016-06-13,album,463022,False,3,1,0.662,0.887,10,-9.984,1,0.0448,0.00126,0.853,0.761,0.644,140.003,6rsCRK1bDuuMZ2vGzjmRdG,spotify:artist:6rsCRK1bDuuMZ2vGzjmRdG,[],0
852,Jideh High Elements,"Revelation of Vacuum, Pt. 2",3DZyN8DqpdirsvBDA77mZV,0,99.999 Percent Dub Two,2z8J1uXTFtGd9eHRxgpWeH,2016-06-30,album,266000,False,3,1,0.572,0.899,9,-9.269,0,0.0339,0.000118,0.882,0.0652,0.48,145.996,29PbVbQWXHPZ8NagiQ1Bo8,spotify:artist:29PbVbQWXHPZ8NagiQ1Bo8,[],1
853,Groove Hands,City Rain,6G80Nj9ERsnFUaFFZoilTZ,0,City Rain,7eh1UaQ98zKjp6WMkPaCoO,2016-02-29,single,142837,False,1,1,0.614,0.458,0,-16.63,0,0.0393,0.876,0.958,0.161,0.582,140.007,2bvb4xKZHxVJAF7cpXqoXK,spotify:artist:2bvb4xKZHxVJAF7cpXqoXK,[],0
854,Deep Sleep Music Maestro,The Best Nature Sounds for Sleeping,0W4HgFHD1oFCiEdPB8rIe7,0,"50 Tracks: Meditation to Help You with Healthful Sleep - Ambient Music Therapy and Peaceful Instrumental Music for Deep Sleep and Relaxation, Spa Dreams (Background Music)",2CPNtYYtOccyFyoBnLh5sF,2016-09-15,compilation,197914,False,16,1,0.168,0.113,1,-22.009,0,0.0411,0.742,0.964,0.387,0.0904,126.251,6NtENzZhgYSySP4caXLjRO,spotify:artist:6NtENzZhgYSySP4caXLjRO,['sleep'],25
855,Franz Liszt,"Harmonies poétiques et religieuses III, S. 173: VII. Funérailles",00qve5sfE5yMtHS1TSS0wX,0,Liszt: Radio France Live Concerts,3DiFwjvTpcFDwPoEK5ExjP,2016-10-07,album,550720,False,4,1,0.372,0.192,1,-21.796,1,0.0757,0.978,0.846,0.687,0.111,75.724,1385hLNbrnbCJGokfH2ac2,spotify:artist:1385hLNbrnbCJGokfH2ac2,"['classical', 'late romantic era']",59
856,Dane Short,Crude Horror,4Dhx7BQsJNbqj5MX0cv0Ij,0,Drones: Atmospheric Sci Fi Soundscapes,4egDlpSYIQ71xK0BuWRjFY,2016-05-27,album,147000,False,7,1,0.106,0.367,4,-20.147,0,0.0422,0.791,0.942,0.11,0.0594,175.887,11Ddf50Qa4tb31TNuEP9I8,spotify:artist:11Ddf50Qa4tb31TNuEP9I8,[],0
857,All Done.,Rain - Original Mix,6ICoedjA6DbwOAv2HwrRVr,0,Vibration Happy 2017,1eEYrAYNiFVMYba1wXMosF,2016-12-28,compilation,308000,False,31,1,0.803,0.45,8,-15.018,1,0.0655,0.00793,0.836,0.11,0.265,119.986,3KEVsOqJL02isY1XDz5p6f,spotify:artist:3KEVsOqJL02isY1XDz5p6f,[],0
858,Dance Party Dj Club,Sensualidad (First Night Song),2E6GakcMzY6IHUGKn5KAfr,0,Dreamy Eyes - Spa Days Sexy Fitness Summer Café Relax Time Music with Lounge Chillout Jazz Instrumental Sounds,0p1WgBH7loM655fXrOil6N,2016-07-31,album,215428,False,22,1,0.773,0.926,2,-6.22,1,0.0346,0.00533,0.799,0.138,0.583,105.004,4oVkbpHtvnAZjT2DNFgXo2,spotify:artist:4oVkbpHtvnAZjT2DNFgXo2,[],3
859,Howie Lunge,The Green Room,1bE1ZLPwO3f3BUYtGnyaiP,0,Leroy,7Kf6yT1Nl1qBICAoBGQGPv,2016-06-04,album,477680,False,14,1,0.819,0.452,1,-13.69,1,0.055,0.000376,0.751,0.0728,0.508,126.927,0lL6p8cDAEtPHLXwlz9lN5,spotify:artist:0lL6p8cDAEtPHLXwlz9lN5,[],0
860,Steven Anderson,Softly and Tenderly,7oAVdWXisM4MXHbVHrPnae,0,40 Inspirational Piano Hymns,4ojYx8PAy9k2ETTnuUHzzD,2016-04-22,compilation,132840,False,15,1,0.457,0.0342,7,-21.238,1,0.0398,0.994,0.965,0.171,0.244,100.39,5aHE1EAT1F5E1kdvWCqObF,spotify:artist:5aHE1EAT1F5E1kdvWCqObF,['instrumental worship'],30
861,Gip-eun,The Lost Heart,7cyK3UH2f4tfaVf9kVwzSn,0,One summer night's piano reminiscent of love,0rTazZrekIA1vbKFU12rIj,2016-07-25,compilation,134661,False,1,1,0.474,0.0835,7,-23.715,1,0.0521,0.993,0.759,0.0825,0.332,89.949,4kfjw2D5h4NDgSyKiIcKv3,spotify:artist:4kfjw2D5h4NDgSyKiIcKv3,[],0
862,Royal Music Paris,Dreamy,4xpj0FdvtTkqCVpNcwSHBD,0,"Anthology, Vol. 7",4Dn0NCUrHcOhivDtRs9qr5,2016-09-26,single,355122,False,18,1,0.802,0.897,0,-6.847,1,0.0645,0.0108,0.74,0.647,0.655,123.019,1DdzP3fy3enFMxJ4WTBwbx,spotify:artist:1DdzP3fy3enFMxJ4WTBwbx,[],5
863,Gang Min Ju,Romance Love (Instrumental),0VAjBfohqrUdGB6sRly3SJ,0,My Love Song,3cygXAjfEs9uBu1DuVzP5e,2016-07-22,album,188316,False,12,1,0.664,0.734,7,-5.143,0,0.0275,0.127,0.0195,0.0714,0.896,122.85,38BOlLxgGwIHMQ5Hm151YE,spotify:artist:38BOlLxgGwIHMQ5Hm151YE,[],0
864,SODA!,抱きしめたい!,2ejXPc6YGeRhJ2cwcvNnyR,0,GOLD!,4eHY81dJiVCzfwQckkzfSZ,2016-05-04,album,142013,False,10,1,0.218,0.933,7,-4.322,1,0.0908,0.121,1.2e-06,0.331,0.314,100.349,4CxYWvdyKL3hZ8CvHTitI3,spotify:artist:4CxYWvdyKL3hZ8CvHTitI3,[],3
865,Jackie Ashenden,"Chapter 145 - Dirty for Me - Motor City Royals, Book 1",5ccVkdqkKeZvC4EjdJaVUm,0,"Dirty for Me [Motor City Royals, Book 1 (Unabridged)]",7fgsdZjcpYSEYsFa3uCTeI,2016-07-26,album,184974,True,56,2,0.717,0.0875,1,-25.267,1,0.753,0.726,0.0,0.104,0.374,121.455,7lDZUE1NT6629iOztptnFQ,spotify:artist:7lDZUE1NT6629iOztptnFQ,[],3
866,Gordon John,Mutha Funkin',0ecQLJq6es11Gck0uzwAxm,0,Mutha Funkin' E.P.,4bOcGTcjxSUfbvpJryy0NA,2016-11-04,single,360480,False,1,1,0.745,0.979,11,-5.577,0,0.104,0.000976,0.911,0.0311,0.597,124.014,3LFdp3skFHzKxKTGk0LzII,spotify:artist:3LFdp3skFHzKxKTGk0LzII,[],1
867,Patagonia,Anonymous,46MfHMvujwNP6QGfyLixCt,0,Jesus Is Coming,3Y3OFx9ZyZ6Q7higOw2OyI,2016-05-03,single,378961,False,2,1,0.71,0.804,4,-9.49,1,0.0679,0.00576,0.915,0.0917,0.455,128.012,6jUBf5FbjNoVLN8BG1et3B,spotify:artist:6jUBf5FbjNoVLN8BG1et3B,[],0
868,Tek On,Alarm T - Bassliner Dub Mix,5DKL9ROF76kdDQYOEC64py,0,"Minimal Culture, Vol. 3 (Only for DJ's.)",57ZMVN7Jw5ihUuzR40svUd,2016-06-03,compilation,430001,False,1,1,0.737,0.424,0,-11.958,1,0.0688,0.0151,0.952,0.0831,0.559,127.007,3isCNszEFZKkP9bg4vgzuJ,spotify:artist:3isCNszEFZKkP9bg4vgzuJ,[],0
869,Salvatore Fioretti,Gimme More Power - Original Mix,1e0sqRgWs3Pw2H9RjjLxIB,0,Break Your Back,2UGQVcEuXJ4rqizob0zIrR,2016-08-30,single,528000,False,2,1,0.769,0.619,7,-13.118,1,0.0881,0.114,0.821,0.0651,0.198,119.998,7EJxCKA6fUXGhHHVpjsHMN,spotify:artist:7EJxCKA6fUXGhHHVpjsHMN,[],0
870,Fuzi,Despertar,3waJHmPMc27JWjEH5Vg0Ht,0,Ponto de Fusão,60q78vyGHL7LKQqWlDMYkx,2016-04-15,album,213437,False,6,1,0.531,0.9,10,-4.2,0,0.0557,0.00102,8.38e-06,0.163,0.452,160.05,39XK1ZtrL7wibYG9HJBgUn,spotify:artist:39XK1ZtrL7wibYG9HJBgUn,[],0
871,Wim Helder,Slaap Zacht,7dZG9n2sXTOxWqYOKVBiGJ,0,Blinde Vogel,4Yroc29WiY7ge9GbwfEU8s,2016-10-10,album,113893,False,14,1,0.641,0.141,9,-18.986,1,0.0569,0.862,0.694,0.116,0.2,112.844,0yuAH2QmRwdWU4np61gWCl,spotify:artist:0yuAH2QmRwdWU4np61gWCl,[],0
872,Palhaço Xibum,Nesta Rua Tudo Passa,0UGwLiTIB0FAuTqjsBQrED,0,Alô Criançada!,75O98Gv8gLxZBZqew6eUuj,2016,album,115920,False,13,1,0.737,0.783,2,-4.267,1,0.0338,0.0816,0.0,0.0543,0.946,143.91,5gDWSQC0tUTEOawt6aGf6t,spotify:artist:5gDWSQC0tUTEOawt6aGf6t,[],0
873,La Fontana,Ciência Paralela,5Zrz76eiE2nBBdbgraIhCZ,0,Ciência Paralela,2xflUeoDfqbPJTxNkPNhHM,2016-06-28,single,328237,True,1,1,0.623,0.899,5,-5.284,0,0.375,0.662,0.0,0.27,0.732,81.878,4AZ5V712IZ2jcKKnejAo7v,spotify:artist:4AZ5V712IZ2jcKKnejAo7v,[],0
874,The Rest Of Me,The Puzzle of Archimedes,6VPTL10aaqDm2TsgmYtIJj,0,"Electro Pop Selection Records54, Vol. 1.0",7ziTDFC4eylUgpgAsz7JAB,2016-05-18,compilation,234907,False,55,1,0.643,0.535,9,-12.301,1,0.0312,0.142,0.131,0.281,0.567,120.041,3VxtbBfx2OtjxreqEFsYyQ,spotify:artist:3VxtbBfx2OtjxreqEFsYyQ,[],0
875,Hanna Engel,Lieblingsmensch,5Y9G3iWEgHVOQx7SQ9A5iK,0,Die deutschen Discofox Charts 2016 - Die Top Fox 2016 Schlager Hits für deine Tanz Party,7qIFGi0G89FHpIl9fhBVC4,2016-02-19,compilation,190054,False,48,1,0.768,0.503,9,-7.673,0,0.0529,0.241,0.0,0.188,0.792,120.022,47LKbTiDBNJoJ2y94O7ONi,spotify:artist:47LKbTiDBNJoJ2y94O7ONi,[],5
876,Soms,SKY Prod. by J Suej Beatz),7IhopgfnY16fVW4Rt0BraI,0,T.U.T the Album,4PuU9eSV3wG2k3b7g0Igrq,2016-02-21,album,248141,True,4,1,0.482,0.252,1,-17.103,1,0.178,0.041,0.00089,0.162,0.0396,93.278,3wGzVG7AB4eHNqJNUj8LLw,spotify:artist:3wGzVG7AB4eHNqJNUj8LLw,[],0
877,EXAR,A02 - Original mix,4m85BwBsKiGevuKtzliItH,0,A01/A02,1hj1AdKpDH4TpUvWan5ukJ,2016-06-25,single,436875,False,2,1,0.838,0.934,8,-7.036,0,0.0598,0.0477,0.835,0.373,0.104,124.988,74EudTTp84tRQsLcfG1S0P,spotify:artist:74EudTTp84tRQsLcfG1S0P,[],0
878,MKB Ultra,Do It Again,0oUZAovikb2Tt2v5f27cZY,0,MKB Ultra,5aKfGKrZxRdv5OTtWzK5TS,2016-10-22,album,178417,False,1,1,0.288,0.804,11,-7.524,0,0.0359,0.00268,2.16e-06,0.337,0.798,180.881,7jg6kExE5mWIPal1pkecja,spotify:artist:7jg6kExE5mWIPal1pkecja,[],0
879,Poet's Row,The Sweet One,14UhxYRpPCgdfzsZ5jL0i3,0,The Artichoke,4HGLO2axiyf8Oobk9LIUE3,2016-06-17,single,120618,False,4,1,0.541,0.131,0,-15.0,1,0.0405,0.863,4.58e-06,0.126,0.262,110.269,0GnLBL8A35motPnaFHhvhU,spotify:artist:0GnLBL8A35motPnaFHhvhU,[],1
880,Doks,Éliminer,5dvTpLEmRoYMHTtC8G3yhE,0,African moove hits 2017,0HfEvN1EsM3Ys0qW0dKFf2,2016-12-23,compilation,214506,False,26,1,0.751,0.677,3,-7.4,1,0.0613,0.0115,0.00185,0.0439,0.871,112.036,3XQLSTYyBneA9vzOEP9OSH,spotify:artist:3XQLSTYyBneA9vzOEP9OSH,['r&b francais'],29
881,RYO-HEY,Thank you,22XMcl22Mmt8dP66git7r5,0,/ / ~SLASH~,7J22XCpvg4CqtxxLWtzUJv,2016-07-07,single,321421,False,5,1,0.446,0.42,9,-7.305,1,0.0288,0.824,4.87e-06,0.117,0.229,151.957,7JlCCD69qf2koxkBVc5lwK,spotify:artist:7JlCCD69qf2koxkBVc5lwK,[],0
882,DJ Lazy Loop Killah and the Crazy Beat Maker,Introducing Wild Beats,4H6B4ydiATGEDOFIj4ho46,0,Killer Instinct,7wb38oWpCh3bjIgMqTb960,2016-06-01,album,37226,False,1,1,0.625,0.667,4,-11.332,0,0.0398,0.0303,0.801,0.105,0.329,106.039,3NVBJY2zDvlIP5imzocAqL,spotify:artist:3NVBJY2zDvlIP5imzocAqL,[],0
883,Yoga Training Music Ensemble,Yoga,7ygcIejzgBR2JFGemouiIQ,0,"New Age Yoga - Calming Music, Relaxing New Age, Body Energy, Time for You, Meditation, Early Morning",7JnnLSd5hkjT96jUq3FMsE,2016-03-15,album,300064,False,11,1,0.184,0.0255,7,-27.522,0,0.0369,0.974,0.94,0.0964,0.138,64.241,3uilhWYZIH4z0KQRoywFC8,spotify:artist:3uilhWYZIH4z0KQRoywFC8,[],1
884,XeON,A Road into Paradise,6xL3dcrC8RyevjtFukm0hC,0,"Collection of Music 2010-2016, Vol. 10",221Z4i6RXAuyANz2UJUORE,2016-12-07,compilation,403865,False,11,1,0.549,0.744,10,-5.426,1,0.0612,0.000145,0.0381,0.0534,0.385,125.991,0MqokRI3F7aOid0nfPrK1Z,spotify:artist:0MqokRI3F7aOid0nfPrK1Z,[],0
885,Rebirth Yoga Music Academy,Mind Power,3J4fgNSckSAxdBHwP6AM0g,0,"111 Track: Hypnotic Ambient Music and White Noise for Deep Sleep, Relaxation Meditation, Asian Zen Spa, Massage, Chill, Relax, Wellness, Yoga, New Age Sounds",7N36lPdYTs9do7QYtJaeHm,2016-03-07,compilation,225258,False,40,1,0.118,0.0297,0,-32.185,0,0.0375,0.678,0.859,0.104,0.0522,72.107,1x79LQp5FSMYcr6V6OeoOW,spotify:artist:1x79LQp5FSMYcr6V6OeoOW,['yoga'],11
